Time,ref,est
1662483315.9298642,0.0033030130434781313,0.04406682029366493
1662483315.9848237,0.004413630813360214,0.054038021713495255
1662483316.039831,0.004828130826354027,0.04335029423236847
1662483316.094843,0.005108383949846029,0.042212702333927155
1662483316.1499116,0.005097478162497282,0.04702550917863846
1662483316.2048962,0.004132155328989029,0.05426742881536484
1662483316.2598794,0.00323217804543674,0.05134529992938042
1662483316.424993,0.00411428976804018,0.03902342543005943
1662483316.6448655,0.005265507847070694,0.047930747270584106
1662483316.9199257,0.006104052998125553,0.05783943831920624
1662483317.1399434,0.00218491954728961,0.04714463651180267
1662483317.1950405,0.00468147499486804,0.042730484157800674
1662483317.2499588,0.0041608321480453014,0.049082498997449875
1662483317.3049953,0.005335269030183554,0.05020475760102272
1662483317.359965,0.0040596104227006435,0.0665922537446022
1662483317.414952,0.003824312472715974,0.046747155487537384
1662483317.4700346,0.0023927532602101564,0.0664377436041832
1662483317.524984,0.003378012217581272,0.05230066925287247
1662483317.5799065,0.004327448550611734,0.05676553398370743
1662483317.6349356,0.005831023678183556,0.05624421313405037
1662483317.68995,0.0049126846715807915,0.04868442937731743
1662483317.745045,0.00254061515443027,0.04543381929397583
1662483317.9100578,0.004552654922008514,0.059363897889852524
1662483318.1300104,0.0017547757597640157,0.042214468121528625
1662483318.3500297,0.0030432874336838722,0.056233007460832596
1662483318.5700731,0.0030452103819698095,0.05061226338148117
1662483318.6251087,0.003271997207775712,0.03818364813923836
1662483318.6800864,0.004562576301395893,0.053067322820425034
1662483318.735145,0.0047252122312784195,0.04141420125961304
1662483318.79012,0.005774003453552723,0.04558125510811806
1662483318.8450687,0.004425638355314732,0.040333811193704605
1662483318.900108,0.002463733311742544,0.055463407188653946
1662483318.9551263,0.002933846553787589,0.03543785214424133
1662483319.010064,0.00512685626745224,0.046662233769893646
1662483319.0651064,0.004314439836889505,0.04194142296910286
1662483319.1201055,0.005111439619213343,0.04753268137574196
1662483319.1755126,0.0057737743481993675,0.04783344268798828
1662483319.2302148,0.006997321266680956,0.03786754980683327
1662483319.2851708,0.005748847033828497,0.050403498113155365
1662483319.340212,0.0031738814432173967,0.03923749923706055
1662483319.3951485,0.005512217525392771,0.036293551325798035
1662483319.4501908,0.006048556882888079,0.044744424521923065
1662483319.505219,0.006090193055570126,0.04529641196131706
1662483319.5602744,0.005255023017525673,0.05506710335612297
1662483319.615225,0.008142583072185516,0.04229467362165451
1662483319.6701896,0.007064844015985727,0.052818454802036285
1662483319.7252314,0.004178241360932589,0.04856058210134506
1662483319.7802787,0.0017587592592462897,0.04149676486849785
1662483319.8352225,0.005755515303462744,0.047367554157972336
1662483319.8902702,0.006408384069800377,0.054983951151371
1662483319.9452686,0.00469170743599534,0.05122145637869835
1662483320.0002823,0.003374906489625573,0.054626572877168655
1662483320.1653132,0.00307296821847558,0.05815376713871956
1662483320.3852131,0.005261710379272699,0.052235208451747894
1662483320.6052692,0.0015103666810318828,0.047222480177879333
1662483320.6602662,0.0031353773083537817,0.04964156448841095
1662483320.715299,0.006238393019884825,0.054728008806705475
1662483320.770273,0.003576949704438448,0.05443844944238663
1662483320.8252766,0.0011496986262500286,0.05551648139953613
1662483320.8803082,0.006008732598274946,0.04740234836935997
1662483320.9353952,0.007427736185491085,0.0380515456199646
1662483320.9903347,0.004248002544045448,0.04859007149934769
1662483321.2103806,0.00509860273450613,0.0378929078578949
1662483321.43039,0.0042314231395721436,0.04726848006248474
1662483321.4853597,0.0031756062526255846,0.04833294823765755
1662483321.5403605,0.002785081509500742,0.0432170145213604
1662483321.595375,0.00244440627284348,0.05178465321660042
1662483321.6504276,0.0024026327300816774,0.0505426749587059
1662483321.7054894,0.001017782837152481,0.03889840096235275
1662483321.760419,0.0019189814338460565,0.04621875658631325
1662483321.8153884,0.0031197944190353155,0.04883363097906113
1662483321.8703506,0.0031323744915425777,0.043091993778944016
1662483321.9253185,0.0030062722507864237,0.06630564481019974
1662483321.9804275,0.001153372460976243,0.051812369376420975
1662483322.035454,0.0010607396252453327,0.05014342814683914
1662483322.0904336,0.0024395412765443325,0.0449962392449379
1662483322.1454248,0.0022966009564697742,0.04647587984800339
1662483322.2004368,0.0028570492286235094,0.06870762258768082
1662483322.255435,0.002860785461962223,0.05245812609791756
1662483322.4203897,0.0010601307731121778,0.047900084406137466
1662483322.695539,0.0018389079486951232,0.05446498841047287
1662483322.915517,0.001670289202593267,0.05649307742714882
1662483322.9704816,0.002482374431565404,0.05788956582546234
1662483323.025514,0.002835166873410344,0.05312688276171684
1662483323.0804913,0.0027990133967250586,0.05979086458683014
1662483323.2455814,0.002215151209384203,0.04129743576049805
1662483323.465605,0.0033295350149273872,0.045891452580690384
1662483323.7405698,0.001688693999312818,0.05336218699812889
1662483323.9606256,0.002320897299796343,0.05382689833641052
1662483324.0156028,0.0029848837293684483,0.05378738418221474
1662483324.070607,0.002301515080034733,0.050167016685009
1662483324.1255853,0.0030549182556569576,0.059138618409633636
1662483324.1806512,0.0031236219219863415,0.04685566574335098
1662483324.2357194,0.0036994251422584057,0.05659038573503494
1662483324.2906182,0.002784454496577382,0.0523218996822834
1662483324.4556124,0.003766370704397559,0.047406475991010666
1662483324.6757095,0.0035829846747219563,0.03817126154899597
1662483324.9506967,0.002812057500705123,0.04577232897281647
1662483325.1707358,0.002539985813200474,0.05422850325703621
1662483325.2256846,0.0026316673029214144,0.048564713448286057
1662483325.2806785,0.0032885847613215446,0.03492478281259537
1662483325.335765,0.0031730865593999624,0.054352350533008575
1662483325.390716,0.0038987239822745323,0.04232298210263252
1662483325.5557635,0.003086274489760399,0.060936715453863144
1662483325.7757533,0.0024516962002962828,0.039197396486997604
1662483325.995823,0.002543671289458871,0.04929126426577568
1662483326.0508368,0.001053502899594605,0.044436581432819366
1662483326.1057951,0.0011482968693599105,0.05424796789884567
1662483326.1607993,0.0032255176920443773,0.05750564858317375
1662483326.2157917,0.003687551710754633,0.05102095007896423
1662483326.655842,0.003064980497583747,0.05154993757605553
1662483326.8758504,0.0023469170555472374,0.043597981333732605
1662483326.930853,0.003209937596693635,0.052502356469631195
1662483326.9858525,0.0032700439915060997,0.05278778821229935
1662483327.0409062,0.002746202750131488,0.05979735031723976
1662483327.0958776,0.0029316942673176527,0.03844489902257919
1662483327.1509192,0.004597427789121866,0.05026904121041298
1662483327.2058437,0.004698127508163452,0.043592676520347595
1662483327.260918,0.004924227483570576,0.05797271803021431
1662483327.3159003,0.0043565332889556885,0.05354264751076698
1662483327.370925,0.0033162557519972324,0.06463787704706192
1662483327.4260125,0.0035675466060638428,0.04871922358870506
1662483327.480971,0.0025228867307305336,0.04266738519072533
1662483327.5359366,0.0037210157606750727,0.05251061171293259
1662483327.590968,0.0033856655936688185,0.07382060587406158
1662483327.646013,0.0030712392181158066,0.04149086773395538
1662483327.7010348,0.003322804579511285,0.06475169956684113
1662483327.7559843,0.004008643329143524,0.046356163918972015
1662483327.8110409,0.0021602895576506853,0.055714040994644165
1662483327.8660038,0.0023730581160634756,0.06639469414949417
1662483327.9209745,0.002844340167939663,0.05508420616388321
1662483327.9759915,0.002792989369481802,0.04975302144885063
1662483328.031023,0.0026496362406760454,0.04412815347313881
1662483328.085945,0.0021188915707170963,0.07254206389188766
1662483328.1410098,0.0031136616598814726,0.05142432451248169
1662483328.1960144,0.001991340657696128,0.04323117062449455
1662483328.2510386,0.0028021372854709625,0.05238441005349159
1662483328.3060863,0.0024179164320230484,0.059103824198246
1662483328.361077,0.0033309629652649164,0.04257892444729805
1662483328.4160717,0.00145425193477422,0.04530879855155945
1662483328.4711144,0.0028588951099663973,0.05546635389328003
1662483328.5260775,0.002543217968195677,0.04664159193634987
1662483328.5810423,0.001532272668555379,0.0273307953029871
1662483328.6360393,0.0014575321692973375,0.0496734082698822
1662483328.6911302,0.0025408274959772825,0.04908367618918419
1662483328.746055,0.002907863352447748,0.05347895622253418
1662483328.801089,0.0020441890228539705,0.04904475435614586
1662483328.8560612,0.0018568480154499412,0.053503721952438354
1662483328.9111075,0.001323890988714993,0.04115884751081467
1662483329.0761108,0.0012500366428866982,0.04860953241586685
1662483329.2961624,0.0007123404066078365,0.04762762784957886
1662483329.5711737,0.001119311898946762,0.045400794595479965
1662483329.7912288,0.0013745739124715328,0.07020848989486694
1662483329.8461702,0.0010491394205018878,0.04765121638774872
1662483329.9012306,0.0007976486231200397,0.04307783767580986
1662483329.956273,0.0014653708785772324,0.06529542803764343
1662483330.011186,0.0019418729934841394,0.05751390755176544
1662483330.176195,0.001111941528506577,0.05519095063209534
1662483330.3962755,0.001968010328710079,0.04734809324145317
1662483330.6163642,0.003907272592186928,0.03573271632194519
1662483330.671293,0.0021815458312630653,0.05450272932648659
1662483330.7263598,0.002421429380774498,0.05375435948371887
1662483330.7812383,0.002664381405338645,0.04561486840248108
1662483330.8363135,0.0028428456280380487,0.04903944581747055
1662483330.891326,0.0010071315336972475,0.06066013127565384
1662483330.9463406,0.0011664225021377206,0.056087933480739594
1662483331.0012734,0.002004508627578616,0.05448326840996742
1662483331.056301,0.0018631040584295988,0.052901607006788254
1662483331.1112957,0.0013502483488991857,0.05028378218412399
1662483331.1663098,0.000970131834037602,0.06213682144880295
1662483331.221265,0.0021357457153499126,0.05344298109412193
1662483331.2763398,0.0011145699536427855,0.041607633233070374
1662483331.3312805,0.0018327648285776377,0.048940371721982956
1662483331.3862877,0.0015238883206620812,0.05203941836953163
1662483331.4413147,0.002957418793812394,0.04636441916227341
1662483331.4963264,0.00035124426358379424,0.048172540962696075
1662483331.5513885,0.00041743082692846656,0.05179467797279358
1662483331.6063504,0.0005719034816138446,0.04621993377804756
1662483331.6613512,0.0029770510736852884,0.04427145794034004
1662483331.7164524,0.0013595520285889506,0.04629247263073921
1662483331.771458,0.002715649548918009,0.04696712642908096
1662483331.826395,0.0014252708060666919,0.04632018879055977
1662483331.8813903,0.00214828341268003,0.052400924265384674
1662483331.9363618,0.0012214260641485453,0.05272940546274185
1662483332.1014364,0.0015174730215221643,0.03710561618208885
1662483332.3214324,0.001971138408407569,0.05372782051563263
1662483332.5964844,0.0012280925875529647,0.056178752332925797
1662483332.6514444,0.0033426289446651936,0.045541152358055115
1662483332.706502,0.0022587820421904325,0.05222872272133827
1662483332.8715065,0.0030847571324557066,0.06337231397628784
1662483333.0914605,0.0035458505153656006,0.04753975570201874
1662483333.311493,0.0030216462910175323,0.05134943127632141
1662483333.3664834,0.0023812451399862766,0.055494070053100586
1662483333.4215348,0.0030722112860530615,0.0543452724814415
1662483333.476547,0.0029095590580254793,0.05095018073916435
1662483333.5315804,0.004493502900004387,0.05828586593270302
1662483333.586579,0.004179476294666529,0.038831762969493866
1662483333.6415591,0.003693010425195098,0.05826227739453316
1662483333.6966205,0.0022844835184514523,0.04892268031835556
1662483333.7515495,0.004486186895519495,0.05063880234956741
1662483333.8065622,0.0034890195820480585,0.0431627593934536
1662483333.8615532,0.004261665046215057,0.04950651526451111
1662483333.9165757,0.002690518507733941,0.0437064953148365
1662483333.971568,0.003913444001227617,0.05752629041671753
1662483334.026641,0.004327550530433655,0.04896985739469528
1662483334.081627,0.004515417385846376,0.05108227953314781
1662483334.1365633,0.0024072136729955673,0.05586147680878639
1662483334.1915386,0.004081677179783583,0.043129146099090576
1662483334.2465754,0.003367855679243803,0.05150217190384865
1662483334.301625,0.0036373906768858433,0.05737354978919029
1662483334.3565905,0.002590275602415204,0.06969247758388519
1662483334.4116144,0.003732679644599557,0.05426035076379776
1662483334.4666424,0.003623266937211156,0.046926435083150864
1662483334.5216136,0.003019047435373068,0.04621993377804756
1662483334.5767138,0.000987451639957726,0.040391016751527786
1662483334.631637,0.0032094873022288084,0.05527704954147339
1662483334.6865876,0.0027620529290288687,0.05043593421578407
1662483334.85165,0.003377222688868642,0.047671858221292496
1662483335.0716631,0.0034609204158186913,0.05216856673359871
1662483335.2367904,0.0021599268075078726,0.04554704949259758
1662483335.2917476,0.003681896487250924,0.04576230049133301
1662483335.3467233,0.0039802673272788525,0.04567443206906319
1662483335.4017031,0.0028349184431135654,0.05922295153141022
1662483335.4567437,0.003099227324128151,0.04914795607328415
1662483335.5116997,0.003876899601891637,0.04226990416646004
1662483335.5668168,0.0040933904238045216,0.04273992031812668
1662483335.6217515,0.001942603848874569,0.06734593212604523
1662483335.6767695,0.003533147508278489,0.05541091784834862
1662483335.7317948,0.004119068384170532,0.054868366569280624
1662483335.786754,0.004315351601690054,0.05529533326625824
1662483336.0068212,0.004736926406621933,0.06416372954845428
1662483336.2268074,0.002288958989083767,0.0434257797896862
1662483336.4468164,0.0033998508006334305,0.05707573518157005
1662483336.5018108,0.004490418825298548,0.05044831708073616
1662483336.5568995,0.0035204552114009857,0.03190240263938904
1662483336.6118016,0.004811547230929136,0.04684741050004959
1662483336.666919,0.004814928397536278,0.050828106701374054
1662483336.7218435,0.004133562557399273,0.04531587287783623
1662483336.7769392,0.003292910987511277,0.05921351537108421
1662483336.8318465,0.004592162556946278,0.04139650985598564
1662483336.8868616,0.0053385472856462,0.05485716089606285
1662483336.9419012,0.0045148395001888275,0.06451933830976486
1662483336.9968915,0.005718884989619255,0.04748727008700371
1662483337.0519147,0.005672593135386705,0.04354962334036827
1662483337.106887,0.006460664793848991,0.04844263568520546
1662483337.1619267,0.005923691671341658,0.04875696450471878
1662483337.2168808,0.006074203178286552,0.0448877289891243
1662483337.2718966,0.0039794170297682285,0.05266925320029259
1662483337.326877,0.002467699348926544,0.053158730268478394
1662483337.4919052,0.005757423583418131,0.062228817492723465
1662483337.7119334,0.00562544958665967,0.056287262588739395
1662483337.932053,0.004731213208287954,0.0644373670220375
1662483337.986921,0.005302689038217068,0.041960883885622025
1662483338.0419595,0.004220740869641304,0.06263632327318192
1662483338.0969956,0.005661877803504467,0.04128210246562958
1662483338.1519983,0.004667091183364391,0.03476319834589958
1662483338.3170483,0.004864153452217579,0.04795021191239357
1662483338.537032,0.00399309815838933,0.04588319733738899
1662483338.7570164,0.0034066173247992992,0.058249302208423615
1662483338.812024,0.0058333538472652435,0.05337870121002197
1662483338.8670506,0.005426493939012289,0.03933952376246452
1662483338.9220111,0.004214060492813587,0.06282386183738708
1662483338.97705,0.004272799007594585,0.05583670735359192
1662483339.0321848,0.004837904125452042,0.0599866546690464
1662483339.087099,0.005324447061866522,0.05928133428096771
1662483339.1421514,0.003566753352060914,0.05415773764252663
1662483339.197197,0.004841194022446871,0.046998970210552216
1662483339.252174,0.0026853340677917004,0.04162178933620453
1662483339.3071322,0.002762334421277046,0.059409305453300476
1662483339.3621252,0.003542219987139106,0.028750872239470482
1662483339.4171376,0.004261684138327837,0.04908662661910057
1662483339.4721403,0.0033152385149151087,0.05686166137456894
1662483339.5271149,0.0028766286559402943,0.050327423959970474
1662483339.5822177,0.003258683253079653,0.05140368640422821
1662483339.6371205,0.0023145845625549555,0.055839065462350845
1662483339.6921594,0.003923747222870588,0.04143838211894035
1662483339.7471497,0.0033597664441913366,0.04970938339829445
1662483339.8022237,0.0039002427365630865,0.05269461125135422
1662483339.8571315,0.0025825328193604946,0.050966694951057434
1662483339.912141,0.0026974801439791918,0.047939006239175797
1662483340.0771527,0.0031356702093034983,0.05176931992173195
1662483340.2972069,0.004545204341411591,0.05400204658508301
1662483340.517201,0.0031389696523547173,0.042660895735025406
1662483340.737224,0.00404193764552474,0.046418674290180206
1662483340.7922924,0.0016987973358482122,0.050366345793008804
1662483340.8472424,0.0010324240429326892,0.06011049821972847
1662483340.9022586,0.0025659839157015085,0.059502486139535904
1662483340.9572544,0.0019026193767786026,0.0651969462633133
1662483341.122224,0.0028445629868656397,0.058070022612810135
1662483341.3423345,0.003623504424467683,0.0491798035800457
1662483341.5623524,0.0025897445157170296,0.04453270882368088
1662483341.61735,0.0011171360965818167,0.055675119161605835
1662483341.6723068,0.0015357034280896187,0.05126745626330376
1662483341.7273123,0.002186848083510995,0.046067193150520325
1662483341.7823155,0.003024001605808735,0.05256368964910507
1662483342.002413,0.0009977378649637103,0.044036153703927994
1662483342.1673713,0.003155377460643649,0.046887513250112534
1662483342.2223814,0.004149797838181257,0.04134933277964592
1662483342.2774148,0.0019945513922721148,0.0476541630923748
1662483342.3324118,0.0011874870397150517,0.04948292672634125
1662483342.3873763,0.0006081510218791664,0.06522053480148315
1662483342.4424314,0.0016701568383723497,0.04433102160692215
1662483342.6074884,0.002622681437060237,0.04876404255628586
1662483342.827456,0.0020500561222434044,0.04608488455414772
1662483343.047509,0.0016457560705021024,0.04982379078865051
1662483343.1024263,0.0019495495362207294,0.043958310037851334
1662483343.157428,0.0009505041525699198,0.04301532730460167
1662483343.2125287,0.0015077327843755484,0.046435777097940445
1662483343.2675753,0.0011369356652721763,0.04867204278707504
1662483343.322524,0.0031583860982209444,0.047939006239175797
1662483343.3774729,0.0027981020975857973,0.051000308245420456
1662483343.4324932,0.0008195883710868657,0.05826345458626747
1662483343.4875112,0.001526131760329008,0.04878468066453934
1662483343.542503,0.0011459136148914695,0.04470255225896835
1662483343.597549,0.001138812629505992,0.060153551399707794
1662483343.652516,0.002231479389593005,0.04054670408368111
1662483343.817552,0.0027981142047792673,0.047570422291755676
1662483344.037555,0.0030585501808673143,0.04431450739502907
1662483344.2575648,0.0013373404508456588,0.036693982779979706
1662483344.3126297,0.002604394918307662,0.05624421313405037
1662483344.3676698,0.003455743659287691,0.04097779840230942
1662483344.4225843,0.003624475561082363,0.04268684610724449
1662483344.477595,0.002761642448604107,0.037788525223731995
1662483344.532615,0.004223673138767481,0.04259248822927475
1662483344.587587,0.005056863650679588,0.05443844944238663
1662483344.7526057,0.0022800082806497812,0.06133301556110382
1662483345.0276017,0.0033475884702056646,0.047247838228940964
1662483345.2476623,0.0027916051913052797,0.04696712642908096
1662483345.302694,0.0021885272581130266,0.05575414374470711
1662483345.3577914,0.0023478898219764233,0.03872442990541458
1662483345.4126942,0.003221937920898199,0.05222872272133827
1662483345.4677155,0.0030905066523700953,0.03778970614075661
1662483345.5226562,0.0017296213191002607,0.046339649707078934
1662483345.5778043,0.0028073156718164682,0.05708694085478783
1662483345.632777,0.0030441414564847946,0.034327972680330276
1662483345.6877322,0.002387040061876178,0.049417465925216675
1662483345.7427468,0.002826671116054058,0.05336926504969597
1662483345.7978165,0.004199792165309191,0.04361095651984215
1662483345.8528323,0.0024817294906824827,0.04617098718881607
1662483345.9077652,0.0009602609206922352,0.03959782421588898
1662483345.9627938,0.0037108592223376036,0.04536718130111694
1662483346.0178068,0.0024489164352416992,0.04480280727148056
1662483346.0727954,0.0026895191986113787,0.04131041094660759
1662483346.1278386,0.003000714583322406,0.041193053126335144
1662483346.182819,0.0026728736702352762,0.0447792187333107
1662483346.2377515,0.002098920987918973,0.04037391394376755
1662483346.2928188,0.004267627838999033,0.0440727174282074
1662483346.3477557,0.004199699964374304,0.055737629532814026
1662483346.4027815,0.0033431558404117823,0.05128573998808861
1662483346.5678003,0.0028255225624889135,0.0467849001288414
1662483346.7877696,0.0020829944405704737,0.04764531925320625
1662483347.0078225,0.0028449988458305597,0.03217485919594765
1662483347.0628011,0.002843208611011505,0.04800977185368538
1662483347.117849,0.0024762258399277925,0.04493608698248863
1662483347.17279,0.003519731108099222,0.04561074078083038
1662483347.2278388,0.0037646598648279905,0.03983607888221741
1662483347.282856,0.0030006517190486193,0.04874458163976669
1662483347.447883,0.0029837230686098337,0.05828409641981125
1662483347.6678662,0.002004095120355487,0.04492252320051193
1662483347.8879118,0.001727237831801176,0.04595278576016426
1662483347.9429216,0.002980894409120083,0.04784700646996498
1662483347.997915,0.001593765802681446,0.04363454505801201
1662483348.0529177,0.0015236238250508904,0.05297119542956352
1662483348.2179246,0.002816086867824197,0.056526102125644684
1662483348.4380116,0.002597442828118801,0.037669990211725235
1662483348.6580322,0.0024316429626196623,0.04087754711508751
1662483348.7130678,0.002478492446243763,0.04649534076452255
1662483348.7681262,0.002260050503537059,0.04416707530617714
1662483348.8229804,0.001875084824860096,0.048846013844013214
1662483348.9880185,0.0014996883692219853,0.05192972719669342
1662483349.2080123,0.001907517435029149,0.053664129227399826
1662483349.4280686,0.002108707558363676,0.043428730219602585
1662483349.4830382,0.0012766780564561486,0.05693124979734421
1662483349.5380943,0.001673249527812004,0.04814482107758522
1662483349.5931563,0.0011339248158037663,0.03304412588477135
1662483349.6481662,0.0011119242990389466,0.048291075974702835
1662483349.703097,0.0006204626988619566,0.05758172646164894
1662483349.7582338,0.0025139113422483206,0.051905546337366104
1662483349.813156,0.0011850538430735469,0.043724775314331055
1662483349.8681705,0.0012586446246132255,0.0431043766438961
1662483349.9232123,0.0010946106631308794,0.05044124275445938
1662483349.9781375,0.0013371373061090708,0.04951654002070427
1662483350.0330956,0.0007494576857425272,0.051664937287569046
1662483350.088158,0.0006991736008785665,0.04694176837801933
1662483350.1431756,0.001409257878549397,0.053097985684871674
1662483350.1982198,0.0011251973919570446,0.05712586268782616
1662483350.2532475,0.0005245106294751167,0.051588863134384155
1662483350.3081973,0.0007393390987999737,0.05150806903839111
1662483350.3631878,0.00225488911382854,0.04806402698159218
1662483350.4181488,0.0006671546143479645,0.06245409697294235
1662483350.473206,0.0018095019040629268,0.05376792326569557
1662483350.528193,0.0014202757738530636,0.033590808510780334
1662483350.6932418,0.003241013502702117,0.04476919025182724
1662483350.968251,0.002567685442045331,0.044445428997278214
1662483351.188238,0.00381267536431551,0.03315381705760956
1662483351.2432573,0.0026576316449791193,0.0367116741836071
1662483351.298259,0.0035775902215391397,0.04237546771764755
1662483351.4632504,0.0016270979540422559,0.04210183024406433
1662483351.6832402,0.0026484401896595955,0.05298122018575668
1662483351.903368,0.001683854847215116,0.04242972284555435
1662483352.1233523,0.002093872521072626,0.05029262974858284
1662483352.343352,0.0015806994633749127,0.04877229779958725
1662483352.3983777,0.0035139622632414103,0.052143801003694534
1662483352.453447,0.0031264319550246,0.037296097725629807
1662483352.5083923,0.0036024374421685934,0.04413345828652382
1662483352.5633976,0.0021972046233713627,0.050559189170598984
1662483352.6184232,0.0037801240105181932,0.061163172125816345
1662483352.6733902,0.002089645015075803,0.03988148644566536
1662483352.7283883,0.002867017174139619,0.051118843257427216
1662483352.8934455,0.002880268730223179,0.053503721952438354
1662483353.113517,0.0019414389971643686,0.04645641893148422
1662483353.3885632,0.002273184945806861,0.04909370094537735
1662483353.608522,0.001970910932868719,0.03906117007136345
1662483353.6635764,0.0026419679634273052,0.0566817931830883
1662483353.7185783,0.0048474580980837345,0.04151858389377594
1662483353.7735744,0.0035697249695658684,0.030534813180565834
1662483353.828557,0.0026449072174727917,0.03256290405988693
1662483354.048587,0.0014057381777092814,0.045989349484443665
1662483354.2685394,0.0018507179338485003,0.0514119416475296
1662483354.4886284,0.0016085444949567318,0.060623567551374435
1662483354.5436912,0.0037528059910982847,0.0565095916390419
1662483354.5986266,0.002438327996060252,0.047343965619802475
1662483354.65372,0.003393172984942794,0.042339492589235306
1662483354.8186178,0.0015755303902551532,0.05121615156531334
1662483355.038653,0.0029648730996996164,0.04451324790716171
1662483355.2586002,0.0031899611931294203,0.043107323348522186
1662483355.533661,0.0018049745121970773,0.05876296013593674
1662483355.7537043,0.0035837008617818356,0.034815091639757156
1662483355.808735,0.0029132089111953974,0.028842279687523842
1662483355.8637545,0.0018545826897025108,0.03842543810606003
1662483355.9187558,0.0022308106999844313,0.04009732976555824
1662483355.9737313,0.002981593133881688,0.059669379144907
